date,market_rate,base_rate,base_future,market_future
20220126,1.261,1.25,1.25,1.268
20220127,1.201,1.25,1.25,1.243
20220128,1.277,1.25,1.25,1.245
20220203,1.223,1.25,1.25,1.242
20220204,1.176,1.25,1.25,1.239
20220207,1.116,1.25,1.25,1.215
20220208,1.217,1.25,1.25,1.213
20220209,1.226,1.25,1.25,1.127
20220210,1.18,1.25,1.25,1.189
20220211,1.193,1.25,1.25,1.245
20220214,1.254,1.25,1.25,1.204
20220215,1.198,1.25,1.25,1.218
20220216,1.198,1.25,1.25,1.229
20220217,1.229,1.25,1.25,1.454
20220218,1.239,1.25,1.25,1.238
20220221,1.243,1.25,1.25,1.25
20220222,1.257,1.25,1.25,1.28
20220223,1.243,1.25,1.25,1.241
20220224,1.258,1.25,1.25,1.178
20220225,1.284,1.25,1.25,1.158
20220228,1.39,1.25,1.25,1.168
20220302,1.289,1.25,1.25,1.182
20220303,1.249,1.25,1.25,1.141
20220304,1.191,1.25,1.5,1.333
20220307,1.228,1.25,1.5,1.432
20220308,1.24,1.25,1.5,1.395
20220310,1.314,1.25,1.5,1.399
20220311,1.318,1.25,1.5,1.375
20220314,1.268,1.25,1.5,1.392
20220315,1.243,1.25,1.5,1.449
20220316,1.245,1.25,1.5,1.418
20220317,1.242,1.25,1.5,1.385
20220318,1.239,1.25,1.5,1.359
20220321,1.215,1.25,1.5,1.347
20220322,1.213,1.25,1.5,1.53
20220323,1.127,1.25,1.5,1.454
20220324,1.189,1.25,1.5,1.442
20220325,1.245,1.25,1.5,1.449
20220328,1.204,1.25,1.5,1.415
20220329,1.218,1.25,1.5,1.34
20220330,1.229,1.25,1.5,1.357
20220331,1.454,1.25,1.5,1.478
20220401,1.238,1.25,1.5,1.424
20220404,1.25,1.25,1.5,1.399
20220405,1.28,1.25,1.5,1.459
20220406,1.241,1.25,1.5,1.474
20220407,1.178,1.25,1.5,1.49
20220408,1.158,1.25,1.5,1.5
20220411,1.168,1.25,1.5,1.526
20220412,1.182,1.25,1.5,1.515
20220413,1.141,1.25,1.5,1.491
20220414,1.333,1.5,1.5,1.507
20220415,1.432,1.5,1.75,1.687
20220418,1.395,1.5,1.75,1.758
20220419,1.399,1.5,1.75,1.732
20220420,1.375,1.5,1.75,1.863
20220421,1.392,1.5,1.75,1.709
20220422,1.449,1.5,1.75,1.648
20220425,1.418,1.5,1.75,1.476
20220426,1.385,1.5,1.75,1.558
20220427,1.359,1.5,1.75,1.793
20220428,1.347,1.5,1.75,1.747
20220429,1.53,1.5,1.75,1.739
20220502,1.454,1.5,1.75,1.692
20220503,1.442,1.5,1.75,1.66
20220504,1.449,1.5,1.75,1.698
20220506,1.415,1.5,1.75,1.733
20220509,1.34,1.5,1.75,1.718
20220510,1.357,1.5,1.75,1.715
20220511,1.478,1.5,1.75,1.717
20220512,1.424,1.5,1.75,1.754
20220513,1.399,1.5,1.75,1.842
20220516,1.459,1.5,1.75,1.825
20220517,1.474,1.5,1.75,1.828
20220518,1.49,1.5,1.75,1.808
20220519,1.5,1.5,1.75,2.337
20220520,1.526,1.5,1.75,1.723
20220523,1.515,1.5,1.75,1.66
20220524,1.491,1.5,1.75,1.682
20220525,1.507,1.5,1.75,1.737
20220526,1.687,1.75,1.75,1.741
20220527,1.758,1.75,1.75,1.732
20220530,1.732,1.75,1.75,1.82
20220531,1.863,1.75,1.75,1.832
20220602,1.709,1.75,2.25,2.041
20220603,1.648,1.75,2.25,2.196
20220607,1.476,1.75,2.25,2.177
20220608,1.558,1.75,2.25,2.171
20220609,1.793,1.75,2.25,2.196
20220610,1.747,1.75,2.25,2.173
20220613,1.739,1.75,2.25,2.206
20220614,1.692,1.75,2.25,2.188
20220615,1.66,1.75,2.25,2.183
20220616,1.698,1.75,2.25,2.224
20220617,1.733,1.75,2.25,2.114
20220620,1.718,1.75,2.25,2.143
20220621,1.715,1.75,2.25,2.341
20220622,1.717,1.75,2.25,2.238
20220623,1.754,1.75,2.25,2.19
20220624,1.842,1.75,2.25,2.162
20220627,1.825,1.75,2.25,2.221
20220628,1.828,1.75,2.25,2.242
20220629,1.808,1.75,2.25,2.226
20220630,2.337,1.75,2.25,2.243
20220701,1.723,1.75,2.25,2.217
20220704,1.66,1.75,2.25,2.215
20220705,1.682,1.75,2.25,2.246
20220706,1.737,1.75,2.25,2.176
20220707,1.741,1.75,2.25,2.175
20220708,1.732,1.75,2.25,2.206
20220711,1.82,1.75,2.25,2.241
20220712,1.832,1.75,2.25,2.217
20220713,2.041,2.25,2.25,2.214
20220714,2.196,2.25,2.25,2.258
20220715,2.177,2.25,2.5,2.449
20220718,2.171,2.25,2.5,2.426
20220719,2.196,2.25,2.5,2.421
20220720,2.173,2.25,2.5,2.428
20220721,2.206,2.25,2.5,2.548
20220722,2.188,2.25,2.5,2.502
20220725,2.183,2.25,2.5,2.514
20220726,2.224,2.25,2.5,2.436
20220727,2.114,2.25,2.5,2.405
20220728,2.143,2.25,2.5,2.49
20220729,2.341,2.25,2.5,2.61
20220801,2.238,2.25,2.5,2.52
20220802,2.19,2.25,2.5,2.517
20220803,2.162,2.25,2.5,2.506
20220804,2.221,2.25,2.5,2.514
20220805,2.242,2.25,2.5,2.501
20220808,2.226,2.25,2.5,2.526
20220809,2.243,2.25,2.5,2.558
20220810,2.217,2.25,2.5,2.53
20220811,2.215,2.25,2.5,2.547
20220812,2.246,2.25,2.5,2.537
20220816,2.176,2.25,2.5,2.526
20220817,2.175,2.25,2.5,2.531
20220818,2.206,2.25,2.5,2.546
20220819,2.241,2.25,2.5,2.804
20220822,2.217,2.25,2.5,2.543
20220823,2.214,2.25,2.5,2.51
20220824,2.258,2.25,2.5,2.552
20220825,2.449,2.5,2.5,2.68
20220826,2.426,2.5,2.5,2.784
20220829,2.421,2.5,3.0,3.114
20220830,2.428,2.5,3.0,3.127
20220831,2.548,2.5,3.0,3.071
20220901,2.502,2.5,3.0,3.05
20220902,2.514,2.5,3.0,3.081
20220905,2.436,2.5,3.0,3.079
20220906,2.405,2.5,3.0,3.132
20220907,2.49,2.5,3.0,3.107
20220908,2.61,2.5,3.0,3.134
20220913,2.52,2.5,3.0,3.148
20220914,2.517,2.5,3.0,3.127
20220915,2.506,2.5,3.0,3.072
20220916,2.514,2.5,3.0,3.047
20220919,2.501,2.5,3.0,3.19
20220920,2.526,2.5,3.0,3.085
20220921,2.558,2.5,3.0,3.031
20220922,2.53,2.5,3.0,3.045
20220923,2.547,2.5,3.0,2.992
20220926,2.537,2.5,3.0,2.977
20220927,2.526,2.5,3.0,2.993
20220928,2.531,2.5,3.0,2.986
20220929,2.546,2.5,3.0,3.09
20220930,2.804,2.5,3.0,3.07
20221004,2.543,2.5,3.0,3.078
20221005,2.51,2.5,3.0,3.031
20221006,2.552,2.5,3.0,3.038
20221007,2.68,2.5,3.0,3.029
20221011,2.784,2.5,3.0,3.026
20221012,3.114,3.0,3.0,3.045
20221013,3.127,3.0,3.0,3.07
20221014,3.071,3.0,3.0,3.082
20221017,3.05,3.0,3.25,3.274
20221018,3.081,3.0,3.25,3.28
20221019,3.079,3.0,3.25,3.306
20221020,3.132,3.0,3.25,3.257
20221021,3.107,3.0,3.25,3.366
20221024,3.134,3.0,3.25,3.275
20221025,3.148,3.0,3.25,3.217
20221026,3.127,3.0,3.25,3.224
20221027,3.072,3.0,3.25,3.163
20221028,3.047,3.0,3.25,3.235
20221031,3.19,3.0,3.25,3.295
20221101,3.085,3.0,3.25,3.291
20221102,3.031,3.0,3.25,3.282
20221103,3.045,3.0,3.25,3.236
20221104,2.992,3.0,3.25,3.229
20221107,2.977,3.0,3.25,3.23
20221108,2.993,3.0,3.25,3.236
20221109,2.986,3.0,3.25,3.194
20221110,3.09,3.0,3.25,3.161
20221111,3.07,3.0,3.25,3.212
20221114,3.078,3.0,3.25,3.208
20221115,3.031,3.0,3.25,3.244
20221116,3.038,3.0,3.25,3.269
20221117,3.029,3.0,3.25,3.252
20221118,3.026,3.0,3.25,3.187
20221121,3.045,3.0,3.25,3.212
20221122,3.07,3.0,3.25,3.38
20221123,3.082,3.0,3.25,3.291
20221124,3.274,3.25,3.25,3.119
20221125,3.28,3.25,3.25,3.032
20221128,3.306,3.25,3.25,3.075
20221129,3.257,3.25,3.25,3.118
20221130,3.366,3.25,3.25,3.132
20221201,3.275,3.25,3.25,3.166
20221202,3.217,3.25,3.25,3.232
20221205,3.224,3.25,3.25,3.299
20221206,3.163,3.25,3.5,3.427
20221207,3.235,3.25,3.5,3.394
20221208,3.295,3.25,3.5,3.369
20221209,3.291,3.25,3.5,3.365
20221212,3.282,3.25,3.5,3.387
20221213,3.236,3.25,3.5,3.48
20221214,3.229,3.25,3.5,3.435
20221215,3.23,3.25,3.5,3.463
20221216,3.236,3.25,3.5,3.357
20221219,3.194,3.25,3.5,3.371
20221220,3.161,3.25,3.5,3.343
20221221,3.212,3.25,3.5,3.37
20221222,3.208,3.25,3.5,3.27
20221223,3.244,3.25,3.5,3.488
20221226,3.269,3.25,3.5,3.487
20221227,3.252,3.25,3.5,3.506
20221228,3.187,3.25,3.5,3.483
20221229,3.212,3.25,3.5,3.434
20221230,3.38,3.25,3.5,3.399
20230102,3.291,3.25,3.5,3.402
20230103,3.119,3.25,3.5,3.403
20230104,3.032,3.25,3.5,3.428
20230105,3.075,3.25,3.5,3.397
20230106,3.118,3.25,3.5,3.436
20230109,3.132,3.25,3.5,3.415
20230110,3.166,3.25,3.5,3.395
20230111,3.232,3.25,3.5,3.423
20230112,3.299,3.25,3.5,3.456
20230113,3.427,3.5,3.5,3.432
20230116,3.394,3.5,3.5,3.428
20230117,3.369,3.5,3.5,3.46
20230118,3.365,3.5,3.5,3.407
20230119,3.387,3.5,3.5,3.366
20230120,3.48,3.5,3.5,3.337
20230125,3.435,3.5,3.5,3.428
20230126,3.463,3.5,3.5,3.458
20230127,3.357,3.5,3.5,3.44
20230130,3.371,3.5,3.5,3.429
20230131,3.343,3.5,3.5,3.435
20230201,3.37,3.5,3.5,3.416
20230202,3.27,3.5,3.5,3.37
20230203,3.488,3.5,3.5,3.439
20230206,3.487,3.5,3.5,3.426
20230207,3.506,3.5,3.5,3.479
20230208,3.483,3.5,3.5,3.464
20230209,3.434,3.5,3.5,3.433
20230210,3.399,3.5,3.5,3.45
20230213,3.402,3.5,3.5,3.419
20230214,3.403,3.5,3.5,3.398
20230215,3.428,3.5,3.5,3.44
20230216,3.397,3.5,3.5,3.427
20230217,3.436,3.5,3.5,3.493
20230220,3.415,3.5,3.5,3.569
20230221,3.395,3.5,3.5,3.449
20230222,3.423,3.5,3.5,3.441
20230223,3.456,3.5,3.5,3.463
20230224,3.432,3.5,3.5,3.4
20230227,3.428,3.5,3.5,3.403
20230228,3.46,3.5,3.5,3.419
20230302,3.407,3.5,3.5,3.452
20230303,3.366,3.5,3.5,3.43
20230306,3.337,3.5,3.5,3.438
20230307,3.428,3.5,3.5,3.491
20230308,3.458,3.5,3.5,3.478
20230309,3.44,3.5,3.5,3.469
20230310,3.429,3.5,3.5,3.428
20230313,3.435,3.5,3.5,3.487
20230314,3.416,3.5,3.5,3.512
20230315,3.37,3.5,3.5,3.503
20230316,3.439,3.5,3.5,3.512
20230317,3.426,3.5,3.5,3.499
20230320,3.479,3.5,3.5,3.487
20230321,3.464,3.5,3.5,3.549
20230322,3.433,3.5,3.5,3.512
20230323,3.45,3.5,3.5,3.541
20230324,3.419,3.5,3.5,3.529
20230327,3.398,3.5,3.5,3.591
20230328,3.44,3.5,3.5,3.656
20230329,3.427,3.5,3.5,3.567
20230330,3.493,3.5,3.5,3.559
20230331,3.569,3.5,3.5,3.548
20230403,3.449,3.5,3.5,3.58
20230404,3.441,3.5,3.5,3.598
20230405,3.463,3.5,3.5,3.6
20230406,3.4,3.5,3.5,3.627
20230407,3.403,3.5,3.5,3.603
20230410,3.419,3.5,3.5,3.589
20230411,3.452,3.5,3.5,3.559
20230412,3.43,3.5,3.5,3.551
20230413,3.438,3.5,3.5,3.603
20230414,3.491,3.5,3.5,3.557
20230417,3.478,3.5,3.5,3.537
20230418,3.469,3.5,3.5,3.543
20230419,3.428,3.5,3.5,3.55
20230420,3.487,3.5,3.5,3.504
20230421,3.512,3.5,3.5,3.487
20230424,3.503,3.5,3.5,3.491
20230425,3.512,3.5,3.5,3.561
20230426,3.499,3.5,3.5,3.569
20230427,3.487,3.5,3.5,3.56
20230428,3.549,3.5,3.5,3.539
20230502,3.512,3.5,3.5,3.532
20230503,3.541,3.5,3.5,3.58
20230504,3.529,3.5,3.5,3.592
20230508,3.591,3.5,3.5,3.605
20230509,3.656,3.5,3.5,3.591
20230510,3.567,3.5,3.5,3.605
20230511,3.559,3.5,3.5,3.578
20230512,3.548,3.5,3.5,3.617
20230515,3.58,3.5,3.5,3.559
20230516,3.598,3.5,3.5,3.52
20230517,3.6,3.5,3.5,3.531
20230518,3.627,3.5,3.5,3.534
20230519,3.603,3.5,3.5,3.767
20230522,3.589,3.5,3.5,3.496
20230523,3.559,3.5,3.5,3.454
20230524,3.551,3.5,3.5,3.488
20230525,3.603,3.5,3.5,3.542
20230526,3.557,3.5,3.5,3.588
20230530,3.537,3.5,3.5,3.582
20230531,3.543,3.5,3.5,3.556
20230601,3.55,3.5,3.5,3.527
20230602,3.504,3.5,3.5,3.514
20230605,3.487,3.5,3.5,3.507
20230607,3.491,3.5,3.5,3.506
20230608,3.561,3.5,3.5,3.51
20230609,3.569,3.5,3.5,3.502
20230612,3.56,3.5,3.5,3.528
20230613,3.539,3.5,3.5,3.481
20230614,3.532,3.5,3.5,3.498
20230615,3.58,3.5,3.5,3.49
20230616,3.592,3.5,3.5,3.483
20230619,3.605,3.5,3.5,3.446
20230620,3.591,3.5,3.5,3.461
20230621,3.605,3.5,3.5,3.488
20230622,3.578,3.5,3.5,3.455
20230623,3.617,3.5,3.5,3.436
20230626,3.559,3.5,3.5,3.45
20230627,3.52,3.5,3.5,3.503
20230628,3.531,3.5,3.5,3.535
20230629,3.534,3.5,3.5,3.485
20230630,3.767,3.5,3.5,3.487
20230703,3.496,3.5,3.5,3.592
20230704,3.454,3.5,3.5,3.576
20230705,3.488,3.5,3.5,3.58
20230706,3.542,3.5,3.5,3.569
20230707,3.588,3.5,3.5,3.557
20230710,3.582,3.5,3.5,3.547
20230711,3.556,3.5,3.5,3.545
20230712,3.527,3.5,3.5,3.54
20230713,3.514,3.5,3.5,3.56
20230714,3.507,3.5,3.5,3.572
20230717,3.506,3.5,3.5,3.565
20230718,3.51,3.5,3.5,3.563
20230719,3.502,3.5,3.5,3.564
20230720,3.528,3.5,3.5,3.577
20230721,3.481,3.5,3.5,3.62
20230724,3.498,3.5,3.5,3.567
20230725,3.49,3.5,3.5,3.545
20230726,3.483,3.5,3.5,3.51
20230727,3.446,3.5,3.5,3.496
20230728,3.461,3.5,3.5,3.54
20230731,3.488,3.5,3.5,3.593
20230801,3.455,3.5,3.5,3.602
20230802,3.436,3.5,3.5,3.597
20230803,3.45,3.5,3.5,3.592
20230804,3.503,3.5,3.5,3.587
20230807,3.535,3.5,3.5,3.58
20230808,3.485,3.5,3.5,3.583
20230809,3.487,3.5,3.5,3.609
20230810,3.592,3.5,3.5,3.619
20230811,3.576,3.5,3.5,3.594
20230814,3.58,3.5,3.5,3.618
20230816,3.569,3.5,3.5,3.63
20230817,3.557,3.5,3.5,3.62
20230818,3.547,3.5,3.5,3.829
20230821,3.545,3.5,3.5,3.555
20230822,3.54,3.5,3.5,3.527
20230823,3.56,3.5,3.5,3.502
20230824,3.572,3.5,3.5,3.471
20230825,3.565,3.5,3.5,3.473
20230828,3.563,3.5,3.5,3.512
20230829,3.564,3.5,3.5,3.542
20230830,3.577,3.5,3.5,3.518
20230831,3.62,3.5,3.5,3.493
20230901,3.567,3.5,3.5,3.492
20230904,3.545,3.5,3.5,3.505
20230905,3.51,3.5,3.5,3.523
20230906,3.496,3.5,3.5,3.538
20230907,3.54,3.5,3.5,3.531
20230908,3.593,3.5,3.5,3.561
20230911,3.602,3.5,3.5,3.556
20230912,3.597,3.5,3.5,3.494
20230913,3.592,3.5,3.5,3.515
20230914,3.587,3.5,3.5,3.5
20230915,3.58,3.5,3.5,3.516
20230918,3.583,3.5,3.5,3.49
20230919,3.609,3.5,3.5,3.52
20230920,3.619,3.5,3.5,3.526
20230921,3.594,3.5,3.5,3.463
20230922,3.618,3.5,3.5,3.484
20230925,3.63,3.5,3.5,3.563
20230926,3.62,3.5,3.5,3.593
20230927,3.829,3.5,3.5,3.575
20231004,3.555,3.5,3.5,3.579
20231005,3.527,3.5,3.5,3.57
20231006,3.502,3.5,3.5,3.585
20231010,3.471,3.5,3.5,3.601
20231011,3.473,3.5,3.5,3.597
20231012,3.512,3.5,3.5,3.585
20231013,3.542,3.5,3.5,3.62
20231016,3.518,3.5,3.5,3.598
20231017,3.493,3.5,3.5,3.606
20231018,3.492,3.5,3.5,3.604
20231019,3.505,3.5,3.5,3.581
20231020,3.523,3.5,3.5,3.595
20231023,3.538,3.5,3.5,3.67
20231024,3.531,3.5,3.5,3.552
20231025,3.561,3.5,3.5,3.556
20231026,3.556,3.5,3.5,3.549
20231027,3.494,3.5,3.5,3.516
20231030,3.515,3.5,3.5,3.618
20231031,3.5,3.5,3.5,3.683
20231101,3.516,3.5,3.5,3.712
20231102,3.49,3.5,3.5,3.68
20231103,3.52,3.5,3.5,3.655
20231106,3.526,3.5,3.5,3.674
20231107,3.463,3.5,3.5,3.649
20231108,3.484,3.5,3.5,3.69
20231109,3.563,3.5,3.5,3.719
20231110,3.593,3.5,3.5,3.686
20231113,3.575,3.5,3.5,3.629
20231114,3.579,3.5,3.5,3.638
20231115,3.57,3.5,3.5,3.632
20231116,3.585,3.5,3.5,3.556
20231117,3.601,3.5,3.5,3.6
20231120,3.597,3.5,3.5,3.906
20231121,3.585,3.5,3.5,3.535
20231122,3.62,3.5,3.5,3.422
20231123,3.598,3.5,3.5,3.391
20231124,3.606,3.5,3.5,3.384
20231127,3.604,3.5,3.5,3.378
20231128,3.581,3.5,3.5,3.412
20231129,3.595,3.5,3.5,3.503
20231130,3.67,3.5,3.5,3.393
20231201,3.552,3.5,3.5,3.432
20231204,3.556,3.5,3.5,3.473
20231205,3.549,3.5,3.5,3.492
20231206,3.516,3.5,3.5,3.499
20231207,3.618,3.5,3.5,3.507
20231208,3.683,3.5,3.5,3.525
20231211,3.712,3.5,3.5,3.523
20231212,3.68,3.5,3.5,3.474
20231213,3.655,3.5,3.5,3.449
20231214,3.674,3.5,3.5,3.46
20231215,3.649,3.5,3.5,3.504
20231218,3.69,3.5,3.5,3.484
20231219,3.719,3.5,3.5,3.545
20231220,3.686,3.5,3.5,3.613
20231221,3.629,3.5,3.5,3.573
20231222,3.638,3.5,3.5,3.541
20231226,3.632,3.5,3.5,3.573
20231227,3.556,3.5,3.5,3.572
20231228,3.6,3.5,3.5,3.518
20231229,3.906,3.5,3.5,3.601
20240102,3.535,3.5,3.5,3.62
20240103,3.422,3.5,3.5,3.644
20240104,3.391,3.5,3.5,3.682
20240105,3.384,3.5,3.5,3.661
20240108,3.378,3.5,3.5,3.634
20240109,3.412,3.5,3.5,3.59
20240110,3.503,3.5,3.5,3.625
20240111,3.393,3.5,3.5,3.659
20240112,3.432,3.5,3.5,3.677
20240115,3.473,3.5,3.5,3.568
20240116,3.492,3.5,3.5,3.465
20240117,3.499,3.5,3.5,3.401
20240118,3.507,3.5,3.5,3.463
20240119,3.525,3.5,3.5,3.366
20240122,3.523,3.5,3.5,3.237
20240123,3.474,3.5,3.5,3.477
20240124,3.449,3.5,3.5,3.375
20240125,3.46,3.5,3.5,3.546
20240126,3.504,3.5,3.5,3.4
20240129,3.484,3.5,3.5,3.421
20240130,3.545,3.5,3.5,3.471
20240131,3.613,3.5,3.5,3.486
20240201,3.573,3.5,3.5,3.464
20240202,3.541,3.5,3.5,3.441
20240205,3.573,3.5,3.5,3.513
20240206,3.572,3.5,3.5,3.533
20240207,3.518,3.5,3.5,3.529
20240208,3.601,3.5,3.5,3.476
20240213,3.62,3.5,3.5,3.482
20240214,3.644,3.5,3.5,3.472
20240215,3.682,3.5,3.5,3.44
20240216,3.661,3.5,3.5,3.502
20240219,3.634,3.5,3.5,3.574
20240220,3.59,3.5,3.5,3.501
20240221,3.625,3.5,3.5,3.479
20240222,3.659,3.5,3.5,3.445
20240223,3.677,3.5,3.5,3.499
20240226,3.568,3.5,3.5,3.526
20240227,3.465,3.5,3.5,3.544
20240228,3.401,3.5,3.5,3.461
20240229,3.463,3.5,3.5,3.503
20240304,3.366,3.5,3.5,3.5
20240305,3.237,3.5,3.5,3.494
20240306,3.477,3.5,3.5,3.42
20240307,3.375,3.5,3.5,3.485
20240308,3.546,3.5,3.5,3.519
20240311,3.4,3.5,3.5,3.514
20240312,3.421,3.5,3.5,3.533
20240313,3.471,3.5,3.5,3.532
20240314,3.486,3.5,3.5,3.519
20240315,3.464,3.5,3.5,3.562
20240318,3.441,3.5,3.5,3.581
20240319,3.513,3.5,3.5,3.573
20240320,3.533,3.5,3.5,3.655
20240321,3.529,3.5,3.5,3.489
20240322,3.476,3.5,3.5,3.475
20240325,3.482,3.5,3.5,3.5
20240326,3.472,3.5,3.5,3.485
20240327,3.44,3.5,3.5,3.5
20240328,3.502,3.5,3.5,3.546
20240329,3.574,3.5,3.5,3.574
20240401,3.501,3.5,3.5,3.563
20240402,3.479,3.5,3.5,3.542
20240403,3.445,3.5,3.5,3.534
20240404,3.499,3.5,3.5,3.539
20240405,3.526,3.5,3.5,3.531
20240408,3.544,3.5,3.5,3.531
20240409,3.461,3.5,3.5,3.556
20240411,3.503,3.5,3.5,3.565
20240412,3.5,3.5,3.5,3.555
20240415,3.494,3.5,3.5,3.52
20240416,3.42,3.5,3.5,3.523
20240417,3.485,3.5,3.5,3.528
20240418,3.519,3.5,3.5,3.58
20240419,3.514,3.5,3.5,3.539
20240422,3.533,3.5,3.5,3.483
20240423,3.532,3.5,3.5,3.502
20240424,3.519,3.5,3.5,3.587
20240425,3.562,3.5,3.5,3.599
20240426,3.581,3.5,3.5,3.591
20240429,3.573,3.5,3.5,3.556
20240430,3.655,3.5,3.5,3.531
20240502,3.489,3.5,3.5,3.503
20240503,3.475,3.5,3.5,3.503
20240507,3.5,3.5,3.5,3.506
20240508,3.485,3.5,3.5,3.505
20240509,3.5,3.5,3.5,3.519
20240510,3.546,3.5,3.5,3.56
20240513,3.574,3.5,3.5,3.554
20240514,3.563,3.5,3.5,3.575
20240516,3.542,3.5,3.5,3.552
20240517,3.534,3.5,3.5,3.56
20240520,3.539,3.5,3.5,3.591
20240521,3.531,3.5,3.5,3.512
20240522,3.531,3.5,3.5,3.483
20240523,3.556,3.5,3.5,3.504
20240524,3.565,3.5,3.5,3.514
20240527,3.555,3.5,3.5,3.538
20240528,3.52,3.5,3.5,3.498
20240529,3.523,3.5,3.5,3.44
20240530,3.528,3.5,3.5,3.475
20240531,3.58,3.5,3.5,3.528
20240603,3.539,3.5,3.5,3.528
20240604,3.483,3.5,3.5,3.509
20240605,3.502,3.5,3.5,3.483
20240607,3.587,3.5,3.5,3.517
20240610,3.599,3.5,3.5,3.523
20240611,3.591,3.5,3.5,3.564
20240612,3.556,3.5,3.5,3.51
20240613,3.531,3.5,3.5,3.55
20240614,3.503,3.5,3.5,3.526
20240617,3.503,3.5,3.5,3.557
20240618,3.506,3.5,3.5,3.541
20240619,3.505,3.5,3.5,3.505
20240620,3.519,3.5,3.5,3.513
20240621,3.56,3.5,3.5,3.53
20240624,3.554,3.5,3.5,3.512
20240625,3.575,3.5,3.5,3.542
20240626,3.552,3.5,3.5,3.545
20240627,3.56,3.5,3.5,3.535
20240628,3.591,3.5,3.5,3.487
20240701,3.512,3.5,3.5,3.531
20240702,3.483,3.5,3.5,3.531
20240703,3.504,3.5,3.5,3.534
20240704,3.514,3.5,3.5,3.579
20240705,3.538,3.5,3.5,3.561
20240708,3.498,3.5,3.5,3.554
20240709,3.44,3.5,3.5,3.538
20240710,3.475,3.5,3.5,3.523
20240711,3.528,3.5,3.5,3.536
20240712,3.528,3.5,3.5,3.538
20240715,3.509,3.5,3.5,3.523
20240716,3.483,3.5,3.5,3.528
20240717,3.517,3.5,3.5,3.509
20240718,3.523,3.5,3.5,3.505
20240719,3.564,3.5,3.5,3.503
20240722,3.51,3.5,3.5,3.543
20240723,3.55,3.5,3.5,3.521
20240724,3.526,3.5,3.5,3.507
20240725,3.557,3.5,3.5,3.521
20240726,3.541,3.5,3.5,3.546
20240729,3.505,3.5,3.5,3.555
20240730,3.513,3.5,3.5,3.562
20240731,3.53,3.5,3.5,3.42
20240801,3.512,3.5,3.5,3.48
20240802,3.542,3.5,3.5,3.578
20240805,3.545,3.5,3.5,3.538
20240806,3.535,3.5,3.5,3.517
20240807,3.487,3.5,3.5,3.505
20240808,3.531,3.5,3.5,3.499
20240809,3.531,3.5,3.5,3.509
20240812,3.534,3.5,3.5,3.509
20240813,3.579,3.5,3.5,3.531
20240814,3.561,3.5,3.5,3.535
20240816,3.554,3.5,3.5,3.602
20240819,3.538,3.5,3.5,3.51
20240820,3.523,3.5,3.5,3.494
20240821,3.536,3.5,3.5,3.473
20240822,3.538,3.5,3.5,3.483
20240823,3.523,3.5,3.5,3.517
20240826,3.528,3.5,3.25,3.312
20240827,3.509,3.5,3.25,3.306
20240828,3.505,3.5,3.25,3.291
20240829,3.503,3.5,3.25,3.282
20240830,3.543,3.5,3.25,3.278
20240902,3.521,3.5,3.25,3.278
20240903,3.507,3.5,3.25,3.264
20240904,3.521,3.5,3.25,3.266
20240905,3.546,3.5,3.25,3.269
20240906,3.555,3.5,3.25,3.276
20240909,3.562,3.5,3.25,3.283
20240910,3.42,3.5,3.25,3.277
20240911,3.48,3.5,3.25,3.263
20240912,3.578,3.5,3.25,3.265
20240913,3.538,3.5,3.25,3.285
20240919,3.517,3.5,3.25,3.232
20240920,3.505,3.5,3.25,3.228
20240923,3.499,3.5,3.25,3.192
20240924,3.509,3.5,3.25,3.236
20240925,3.509,3.5,3.25,3.258
20240926,3.531,3.5,3.25,3.273
20240927,3.535,3.5,3.25,3.277
20240930,3.602,3.5,3.25,3.273
20241002,3.51,3.5,3.25,3.276
20241004,3.494,3.5,3.25,3.266
20241007,3.473,3.5,3.25,3.264
20241008,3.483,3.5,3.25,3.267
20241010,3.517,3.5,3.25,3.262
20241011,3.312,3.25,3.25,3.266
20241014,3.306,3.25,3.25,3.271
20241015,3.291,3.25,3.25,3.285
20241016,3.282,3.25,3.25,3.29
20241017,3.278,3.25,3.25,3.267
20241018,3.278,3.25,3.25,3.263
20241021,3.264,3.25,3.0,3.057
20241022,3.266,3.25,3.0,3.065
20241023,3.269,3.25,3.0,3.033
20241024,3.276,3.25,3.0,3.02
20241025,3.283,3.25,3.0,3.038
20241028,3.277,3.25,3.0,3.011
20241029,3.263,3.25,3.0,3.024
20241030,3.265,3.25,3.0,3.022
20241031,3.285,3.25,3.0,2.948
20241101,3.232,3.25,3.0,2.984
20241104,3.228,3.25,3.0,3.022
20241105,3.192,3.25,3.0,3.019
20241106,3.236,3.25,3.0,3.022
20241107,3.258,3.25,3.0,3.011
20241108,3.273,3.25,3.0,3.018
20241111,3.277,3.25,3.0,3.034
20241112,3.273,3.25,3.0,3.104
20241113,3.276,3.25,3.0,3.103
20241114,3.266,3.25,3.0,3.067
20241115,3.264,3.25,3.0,3.16
20241118,3.267,3.25,3.0,3.1
20241119,3.262,3.25,3.0,3.06
20241120,3.266,3.25,3.0,3.327
20241121,3.271,3.25,3.0,3.029
20241122,3.285,3.25,3.0,2.967
20241125,3.29,3.25,3.0,3.032
20241126,3.267,3.25,3.0,3.0
20241127,3.263,3.25,3.0,3.003
20241128,3.057,3.0,3.0,3.079
