date,doc_id,sentence_id,original_sentence
Unknown Date,081013_대우증권_1.txt,9,1일 LIBOR는 절반 이상 하락해 초단기 자금 유동성이 다소 완화됐으나 3개월 LIBOR는 최고치를 경신.
Unknown Date,081013_대우증권_1.txt,10,국채 금리 역시 유동성 선호로 단기물 금리는 급락한 반면 중장기 금리는 물량 압락으로 급등하는 등 혼조세 를 보임.
Unknown Date,081013_대우증권_1.txt,11,각국에서 은행예금 지급보증을 하고 유동성 공급에 최선의 노력을 다하고 있어 신용경색의 개선 여지는 많다고 하지만 단기 간에 해소되기는 어려워 보이므로 당분간 국고채 중심의 랠리가 계속될 전망.
Unknown Date,081013_대우증권_2.txt,1,국내 달러 공급과 글로벌 신용 완화에 따른 환율하락 모멘텀 10월 금통위를 계기로 완화기조로 반전되었다는 사실 자체도 큰 의미지만 BOK도 글로 벌 정책공조에 동참하기로 했다는 의의도 중요하다.
Unknown Date,081013_대우증권_2.txt,2,이제 막 정책공조가 시작되었는데 그 방향은 비교적 분명해 보인다.
Unknown Date,081013_대우증권_2.txt,3,금융시스템 유지와 신용경색 완화를 최우선 과제로 협 조한다는 것으로 이에 대한 통화정책적 대응은 당연히 easing일 것이다.
Unknown Date,081013_대우증권_2.txt,4,한은이 잠시 환 율로 고민했지만 이번 금통위 이후 환율은 후순위로 밀리고 있다.
Unknown Date,081013_대우증권_2.txt,5,물론 환율 급등세가 지속된다면 물가 측면의 부담은 상존하며 이는 정책적 선택과 별개 로 금리에 압박 요인일 수도 있다.
Unknown Date,081013_대우증권_2.txt,6,하지만 다행스럽게도 폭등하던 환율이 이제 막 반락 하기 시작했고 앞으로 조금 더 그러할 가능성이 엿보이는 것 같다.
Unknown Date,081013_대우증권_2.txt,7,환율 외에 물가상승 요인은 사실상 전무하다고 본다면 환율의 하향 안정세는 금리에 또 다른 모멘텀이 될 수도 있는 일이다.
Unknown Date,081013_대우증권_2.txt,8,글로벌 정책공조가 주식/외환의 안정에 도움이 될 수도 있겠지만 주식이나 실물경제에 근본적이고 추세적인 개선 요인이라 판단되지는 않는다.
Unknown Date,081013_대우증권_2.txt,9,만에 하나 결과적으로 전세계 유동성만 폭발적으로 늘어나되 그러면서도 신용/실물 쪽의 개선이 지연되는 상황이 전개 된다면 무위험 금리의 랠리 기간과 강도는 더욱 길어지고 커질 수도 있다.
Unknown Date,081013_대우증권_2.txt,10,이미 강조해 왔듯이 10월 하순 발표될 국내외 실물지표가 예상을 하회할 정도로 부진한 가운데 월말월초 연준/ECB 등이 추가 금리인하를 단행한다면 11월 금통위의 추가 인하 가능성이 상당하다.
Unknown Date,081013_대우증권_2.txt,11,그러한 예상이 확산된다면 국고금리는 현재의 기준금리에 근접하거
Unknown Date,081014_대우증권_1.txt,1,국고채 3년 만기 금리는 6bp 상승한 529% 5년 만기 금리는 8bp 상승한 533%로 마감.
Unknown Date,081014_대우증권_1.txt,2,그 동안의 단기 급락에 따른 기술적 되돌림과 추가 하락 룸 제한으로 인한 차익실현 매물로 금리는 상승 출발.
Unknown Date,081014_대우증권_1.txt,3,정부의 외환시장 감독과 수출업체 보유 외환 매도 다소 완화되고 있는 대외 환경 덕에 환율은 1230원대로 하락했지만 시장에 별 영향을 주지 못했음.
Unknown Date,081014_대우증권_1.txt,4,여전히 지표물 중심의 거래가 계속된 가운데 신용 스프레드는 더욱 확대되었고 국고채와 통안채 입찰로 인한 선물 매도헤지도 부담으로 작용해 결국 상승 마감.
Unknown Date,081014_대우증권_1.txt,5,CD CP 은행채 회사채 금리 상승폭은 더욱 커져 점점 국고채에도 부담을 주고 있는 형국 .
Unknown Date,081014_대우증권_1.txt,6,독일 5000억 유로 프랑스 3200억 유로 등 유럽 각국들이 구제금융안을 발표하고 주요국 중앙은행들이 달러를 무제한 공급한다고 밝히 면서 3개월 LIBOR가 하락하는 등 다소 신용경색이 완화되고 있음.
Unknown Date,081014_대우증권_1.txt,7,아시아를 비롯한 유럽 미국 증시가 폭등했고 금융시장이 안정되는 모습을 보임에 따라 원/달러 환율 하락세는 금일도 이어질 것으로 보임.
Unknown Date,081014_대우증권_1.txt,8,금일 수출입 물가가 발표되는 가운데 글로벌 신용경색 해소 국 면은 국내 채권 시장 특히 신용채권에 긍정적일 것으로 판단.
Unknown Date,081015_대우증권_1.txt,1,국고채 3년 만기 금리는 1bp 하락한 528% 5년 만기 금리는 2bp 하락한 531%로 마감.
Unknown Date,081015_대우증권_1.txt,2,전일 국제 공조로 인한 금융시장 안정과 신용 경색 완화 IMF 총회에서 한은 총재의 우호적인 발언 등에 힘입어 국고채 금리는 하락 출 발.
Unknown Date,081015_대우증권_1.txt,3,주요국의 외화유동성 공급 확대에 환율도 1200원대 근처에서 움직이고 스왑시장도 CRS 금리가 크게 상승해 안정을 찾아가자 낙폭 은 더욱 확대.
Unknown Date,081015_대우증권_1.txt,4,그러나 9월 수입물가가 여전히 높아 물가 부담이 작용했고 52%에서 추가 하락하기 쉽지 않아 차익실현 물량이 쏟아지 며 금리는 보합권으로 복귀.
Unknown Date,081015_대우증권_1.txt,5,CD 금리는 2bp 상승해 상승세를 이어갔고 은행채 및 회사채 스프레드도 확대되는 등 신용시장은 여전히 불안한 모습.
Unknown Date,081015_대우증권_1.txt,6,3개월 리보 금리는 464%로 전일보다 11bp 하락.
Unknown Date,081015_대우증권_1.txt,7,한달 전 282%에 비해서는 여전히 높으나 향후 신용경색이 다소 완화될 것이라는 기대감을 높이고 있음.
Unknown Date,081015_대우증권_1.txt,8,미 증시는 글로벌 전반의 상승세에도 불구하고 실물경제 우려로 소폭 하락해 경기 회복은 쉽지 않다는 것을 보여 줌.
Unknown Date,081015_대우증권_1.txt,9,글로벌 경기 하락은 국고 채권 시장에 긍정적일 것으로 보이지만 신용 채권의 부담은 더욱 높아질 것으로 판단.
Unknown Date,081016_대우증권_1.txt,1,국고채 3년 만기 금리는 11bp 하락한 517% 5년 만기 금리는 10bp 하락한 521%로 마감.
Unknown Date,081016_대우증권_1.txt,2,주 초반 단기급락에 따른 조정을 받았던 채권시장은 환율 상승 가운데서도 강세로 출발.
Unknown Date,081016_대우증권_1.txt,3,신용경색이 다소 완화되는 모습을 보인데다 글 로벌 공조에도 불구하고 실물경제 위축 우려가 확대되는 등 경기측면이 채권시장에 우호적이었기 때문.
Unknown Date,081016_대우증권_1.txt,4,취업자수는 전년비 112만 명 증가해 3년 7개월만에 최저치를 기록하면서 고용불안 야기.
Unknown Date,081016_대우증권_1.txt,5,이 가운데 은행채가 민평 수준에서 거래되고 공사채 발행이 무난히 진행되 는 등 공사채 은행채 불안이 다소 완화되며 국고채 저가 매수세가 꾸준히 유입됨.
Unknown Date,081016_대우증권_1.txt,6,오후 들어서는 외국인이 국채선물을 공격적으로 매수 하며 시장 분위기를 주도하자 금리 낙폭은 더욱 확대되며 마감 .
Unknown Date,081016_대우증권_1.txt,7,미 국채 금리는 소매판매가 12% 하락하고 향후 전망도 불투명하며 버냉키 의장의 경제가 즉각적인 성장세를 나타내기 힘들 것이라는 발언이 실물 경제 우려를 증폭시키며 큰 폭 하락.
Unknown Date,081016_대우증권_1.txt,8,한편 리보 금리는 전일도 하락해 초단기 및 단기 유동성은 서서히 풀리고 있는 것으로 보이지만 아직까지 국내에 영향을 줄 정도로 해동되지는 않고 있음.
Unknown Date,081016_대우증권_1.txt,9,금일은 전일 급락에 의한 조정과 경기 우려 재료가 상충하며 박스 권에서 움직일 것으로 전망.
Unknown Date,081017_대우증권_1.txt,1,국고채 3년 만기 금리는 10bp 상승한 527% 5년 만기 금리는 9bp 상승한 530%로 마감.
Unknown Date,081017_대우증권_1.txt,2,S&P의 국내 은행 신용등급 전망 하향과 환율 급등에도 불구하고 실물 경기 침체에 대한 우려 확산으로 장 초반 금리는 하락 출발.
Unknown Date,081017_대우증권_1.txt,3,그러 나 장 중 무디스가 한국 국가 신용등급을 조정할 것이라는 소문이 퍼지자 외인들의 국내 시장 이탈 불안감이 확산돼 금리는 상승 반전.
Unknown Date,081017_대우증권_1.txt,4,이후 무디스가 이를 부인했지만 불안심리는 지속.
Unknown Date,081017_대우증권_1.txt,5,오후 들어서는 달러 자금 수요가 극에 달하며 1년 CRS가 0%까지 폭락하고 대형 건 설업체 화의 신청 루머로 채권 시장 전반의 불안심리가 가중되며 상승폭 확대.
Unknown Date,081017_대우증권_1.txt,6,신용채권의 거래는 여전히 부진했고 그나마 거래가 되는 은행채 단기물과 통안채 매물이 쏟아지며 신용스프레드는 더욱 확대됨.
Unknown Date,081017_대우증권_1.txt,7,미 증시가 널뛰기 장세 속에 반등했음에도 불구하고 산업생산 필라델피아 제조업 지수 NAHB 주택시장 지수 등 각종 경제지표가 실물 경기 후퇴를 보여주고 있어 미 국채 금리는 상승폭이 제한되며 보합권에서 마감.
Unknown Date,081017_대우증권_1.txt,8,소비자 물가 지수가 양호해 추가 인하 가능성을 높이고 있고 신용경색은 미약하나마 점점 해소되고 있음.
Unknown Date,081017_대우증권_1.txt,9,금일은 미 증시 반등으로 글로벌 시장 분위기가 다소 진정된 가운데 국고채 시장의 경우 전일 급등으로 인한 저가 매수세 유입이 기대됨.
Unknown Date,081020_대우증권_1.txt,1,목표했던 50%에 도달 단기조정 관점으로 일단 한발 물러서 일요일 발표된 정부대책은 한마디로 외화 및 원화 공히 유동성 보강 정책이다.
Unknown Date,081020_대우증권_1.txt,2,이로써 은행권의 외환 신용 리스크는 상당부분 줄게 되었고 대출 자산 건전성 우려도 일정부분 덜게 생겼다.
Unknown Date,081020_대우증권_1.txt,3,금융권 전반의 원화 유동성 사정도 개선될 여지가 생겼지만 시장 일각에서 기대해 온 전격적/대폭적 금리인하 가능성은 뚜렷하지 않은 것 같다.
Unknown Date,081020_대우증권_1.txt,4,한편 현재 국고채 딜링금리는 이미 추가 금리인하를 충분히 선반영한 레벨로 보인다.
Unknown Date,081020_대우증권_1.txt,5,기 조적인 강세 국면 전망에는 변함이 없으나 단기 급락 이후 모멘텀 노출로 인한 단기 기 간 조정 양상을 예상한다.
Unknown Date,081020_대우증권_1.txt,6,반면 이번 정부 대책으로 전반적인 유동성 사정이 개선되면서 또한 국고금리의 급락이 이제 선행되면서 그동안 유동성 프리미엄 측면 등에서 국고채 대비 설움을 받아왔던 통 안채나 일부 신용채권 쪽에도 약간의 관심을 두기로 한다.
Unknown Date,081020_대우증권_1.txt,7,이미 강조해 왔듯이 극단적인 유동성 선호가 다소 완화되면서 유동성이 조금씩 외연을 확장시켜 가는 과정인 것이다.
Unknown Date,081020_대우증권_1.txt,8,통안채는 단기 마찰적인 외인 매도 부담이 있으나 국제수지 관련 근본적인 수급 여건의 개선 뿐 아니라 한은의 중도상환 가능성이 있음에 주목한다.
Unknown Date,081020_대우증권_1.txt,9,공사채와 은행채에 있어서 는 국고대비 상대 스프레드에 연연하기 보다는 절대금리 그 자체를 매수할 수 있는 입 장에서 보자면 점진적 매수를 고려할 만한 때가 되었다는 정도의 의미를 전달하고 싶다.
Unknown Date,081020_대우증권_2.txt,1,국고채 3년 만기 금리는 24bp 하락한 503% 5년 만기 금리는 22bp 하락한 508%로 마감.
Unknown Date,081020_대우증권_2.txt,2,한은이 경쟁입찰 방식 스왑거래를 통해 시중은행에 외환을 공급하겠다고 밝히고 한은 재정부 금감위 등 정책당국에서 거시경제정책 협의회를 열어 대책 마련에 나서자 금리는 크게 하락.
Unknown Date,081020_대우증권_2.txt,3,외인들이 국채선물을 공격적으로 매수하고 지표물은 강세를 보였지만 지표물 이 외 채권의 부진은 여전했음.
Unknown Date,081020_대우증권_2.txt,4,장 막판에는 19일 발표되는 금융시장안정을 위한 중대 대책에 기준금리 인하가 포함될 가능성이 제기되고 국민연금이 은행채와 우량 회사채를 매입하겠다고 하자 금리 낙폭은 더욱 확대되며 마감.
Unknown Date,081020_대우증권_2.txt,5,전일 발표된 정부대책으로 은행권의 신용 리스크는 상당부분 줄게 되었고 대출 자산 건전성도 일정 부분 덜게 됨.
Unknown Date,081020_대우증권_2.txt,6,금융권 전반의 원화 유동성 사정도 개선될 여지가 생겼지만 시장 일각에서 기대해 온 전격 금리 인하 가능성은 뚜렷하지 않음.
Unknown Date,081020_대우증권_2.txt,7,국고채의 기조적인 강세 국 면에는 변함이 없으나 단기 급락 이후 모멘텀 노출로 단기 기간 조정 예상.
Unknown Date,081020_대우증권_2.txt,8,반면 그 동안 유동성 프리미엄 측면에서 저평가 받았던 통 안채나 일부 신용채권의 강세가 두드러질 가능성이 높음.
Unknown Date,081021_대우증권_1.txt,1,국고채 3년 만기와 5년 만기 금리는 17일과 동일한 503% 508%로 마감.
Unknown Date,081021_대우증권_1.txt,2,금융시장 안정 대책 영향으로 환율이 안정세를 보인 가운데 채권시장은 강세로 출발.
